CustomerKey,Name,Birth Year,Gender,EmailAddress,Region,Education,Income Level,TotalChildren,Revenue,Profit,Orders,CLV,Offline for?
16656,Mr. Ronnie Zhang,1955,M,ronnie0@adventure-works.com,Australia,High School,Average,2,$2126.7,$992.4,1.0,,10
16657,Mr. Alvin She,1955,M,alvin22@adventure-works.com,Australia,High School,Average,2,$2078.3,$957.9,1.0,,22
16658,Mrs. Ashlee Raje,1955,F,ashlee20@adventure-works.com,Australia,High School,Average,2,$2049.1,$943.3,1.0,,14
16659,Mrs. Emily Jones,1955,F,emily3@adventure-works.com,Australia,High School,Average,2,$2049.1,$943.3,1.0,,19
16660,Mr. Lee Blanco,1956,M,lee14@adventure-works.com,Australia,High School,Average,2,$2071.4,$953.6,1.0,,16
16661,Mr. Shane Raman,1956,M,shane15@adventure-works.com,Australia,High School,Average,2,$2084.1,$965.2,1.0,,19
16662,Mrs. Stacey Gao,1957,F,stacey16@adventure-works.com,Australia,High School,Average,2,$793.3,$364.6,1.0,,344
16663,Mrs. Rosa Lu,1957,F,rosa12@adventure-works.com,Australia,High School,Average,2,$893.5,$405.9,1.0,,318
16664,Ms. Sophia Nelson,1958,F,sophia8@adventure-works.com,Australia,Graduate,High,0,$829.5,$387.3,1.0,,331
16665,Ms. Linda Suarez,1958,F,linda34@adventure-works.com,Australia,Graduate,High,0,$164.0,$102.6,2.0,$68.43,59
16666,Ms. Taylor Torres,1973,F,taylor16@adventure-works.com,Canada,Undergrad,Average,0,$225.1,$119.2,2.0,$99.3345,154
16667,Ms. Allison Sanchez,1974,F,allison25@adventure-works.com,Canada,High School,Low,0,$114.9,$71.9,3.0,$28.7758,61
16668,Mr. Levi Malhotra,1974,M,levi4@adventure-works.com,Central,High School,Low,0,$621.9,$226.3,1.0,,250
16669,Mr. Benjamin Martinez,1974,M,benjamin54@adventure-works.com,Northwest,Undergrad,Average,0,$10.0,$6.2,1.0,,56
16670,Ms. Sarah White,1974,F,sarah15@adventure-works.com,Northwest,Undergrad,Average,0,$2215.2,$882.5,1.0,,218
16671,Ms. Megan Wood,1974,F,megan52@adventure-works.com,Northwest,Undergrad,Average,0,$10.0,$6.2,1.0,,15
16672,Ms. Nicole Martinez,1974,F,nicole17@adventure-works.com,Northwest,Undergrad,Average,0,$14.6,$9.1,1.0,,192
16673,Mr. Curtis Guo,1974,M,curtis14@adventure-works.com,Southwest,Undergrad,Average,0,$2230.8,$886.8,1.0,,181
16674,Mr. Ricardo Yuan,1959,M,ricardo6@adventure-works.com,Australia,Graduate,High,0,$149.7,$93.7,2.0,$78.0878,121
16675,Ms. Kristi Arthur,1959,F,kristi23@adventure-works.com,Australia,Graduate,Very High,0,$849.0,$399.5,1.0,,314
16676, Amanda Perry,1966,NA,amanda29@adventure-works.com,Southwest,Graduate,High,0,$27.3,$12.1,1.0,,100
16677,Mr. Jack Hughes,1966,M,jack11@adventure-works.com,Southwest,Graduate,High,0,$27.3,$12.1,1.0,,149
16678,Mr. Ian Ramirez,1957,M,ian73@adventure-works.com,Canada,High School,Average,2,$2918.1,$1290.3,2.0,$1075.2584,123
16679,Ms. Amber Carter,1963,F,amber10@adventure-works.com,Australia,Undergrad,Average,0,$140.2,$88.3,2.0,$58.8777,271
16680,Mr. Carlos Edwards,1963,M,carlos27@adventure-works.com,Australia,Undergrad,Average,0,$170.8,$107.5,2.0,$71.6396,72
16681,Mr. Louis Chande,1967,M,louis31@adventure-works.com,Australia,Undergrad,Average,5,$75.2,$47.0,2.0,$23.5218,171
16682,Mrs. Kristy Ramos,1967,F,kristy15@adventure-works.com,Australia,Undergrad,Average,4,$70.6,$44.2,2.0,$36.814,49
16683,Mrs. Christy Rai,1967,F,christy35@adventure-works.com,Australia,Undergrad,Average,4,$102.2,$63.9,2.0,$47.9593,146
16684,Mr. Joel Perez,1962,M,joel20@adventure-works.com,Australia,Undergrad,Average,1,$595.0,$275.5,1.0,,27
16685,Mrs. Robin Dominguez,1962,F,robin9@adventure-works.com,Australia,Undergrad,Average,1,$634.9,$304.8,1.0,,18
16686,Mrs. Kristine Alonso,1962,F,kristine9@adventure-works.com,Australia,Undergrad,Average,1,$617.0,$291.8,1.0,,4
16687,Mr. Lawrence Romero,1961,M,lawrence7@adventure-works.com,Australia,Undergrad,Average,1,$2243.2,$900.0,1.0,,345
16688,Mrs. Tabitha Gomez,1961,F,tabitha20@adventure-works.com,Australia,Undergrad,Average,1,$2262.3,$910.2,1.0,,363
16689,Mr. Rafael Shen,1961,M,rafael25@adventure-works.com,Australia,Undergrad,Average,1,$322.1,$202.2,2.0,,129
16690,Ms. Aimee Wu,1966,F,aimee6@adventure-works.com,Australia,Graduate,High,0,$197.7,$124.3,2.0,$62.1589,88
16691,Ms. Paula Romero,1966,F,paula12@adventure-works.com,Australia,Graduate,High,0,$893.5,$405.9,1.0,,289
16692,Mr. Jay Diaz,1960,M,jay32@adventure-works.com,Australia,Undergrad,Average,1,$37.6,$23.5,2.0,$18.8049,133
16693,Mr. Ethan Coleman,1960,M,ethan2@adventure-works.com,Australia,Undergrad,Average,1,$2226.7,$889.1,1.0,,358
16694,Mrs. Mandy Sun,1960,F,mandy15@adventure-works.com,Australia,Undergrad,Average,1,$121.4,$76.0,2.0,$66.5022,92
16695,Mr. Dwayne Serrano,1959,M,dwayne15@adventure-works.com,Australia,Undergrad,Average,1,$118.0,$73.9,2.0,$49.245,59
16696,Ms. Claudia Zeng,1965,F,claudia19@adventure-works.com,Australia,Undergrad,Average,0,$928.5,$449.2,1.0,,295
16697,Mr. Wyatt Henderson,1965,M,wyatt56@adventure-works.com,Australia,Undergrad,Average,5,$146.1,$90.6,2.0,$80.5009,84
16698,Ms. Mallory Gill,1964,F,mallory0@adventure-works.com,Australia,Undergrad,Average,0,$204.2,$127.8,1.0,,224
16699,Mr. Dominic Kapoor,1959,M,dominic2@adventure-works.com,Australia,Undergrad,High,5,$102.6,$64.2,2.0,$51.3619,92
16700,Mr. Billy Gill,1963,M,billy15@adventure-works.com,Australia,Undergrad,Average,0,$132.0,$61.2,2.0,,185
16701,Ms. Laura Zheng,1963,F,laura25@adventure-works.com,Australia,Undergrad,Average,0,$857.5,$404.8,1.0,,282
16702,Mrs. Patricia Raman,1962,F,patricia15@adventure-works.com,Australia,Undergrad,Average,1,$2181.6,$860.9,1.0,,356
16703,Mrs. Denise Sanchez,1962,F,denise21@adventure-works.com,Australia,Undergrad,Average,1,$2264.5,$912.8,1.0,,327
16704,Mrs. Karla Chavez,1961,F,karla16@adventure-works.com,Australia,Undergrad,Average,5,$133.5,$62.2,2.0,$31.1016,168
16705,Mrs. Jacqueline Wood,1958,F,jacqueline2@adventure-works.com,Australia,Undergrad,Average,5,$141.2,$62.1,2.0,$46.5679,48
16706,Mrs. Jenny Shan,1958,F,jenny33@adventure-works.com,Australia,Undergrad,Average,5,$122.6,$52.9,2.0,$26.4521,89
16707,Mr. Derrick Serrano,1958,M,derrick15@adventure-works.com,Australia,Undergrad,Average,2,$829.5,$387.3,1.0,,265
16708,Mrs. Kellie Sanz,1958,F,kellie17@adventure-works.com,Australia,Undergrad,Average,2,$833.5,$368.4,1.0,,246
16709,Mr. Roy Alvarez,1936,M,roy25@adventure-works.com,Australia,Undergrad,Low,2,$179.9,$69.9,2.0,,155
16710,Mrs. Carla Arthur,1960,F,carla9@adventure-works.com,Australia,Undergrad,Average,5,$158.5,$77.9,2.0,$64.8777,1
16711,Mr. Jorge Zhao,1960,M,jorge12@adventure-works.com,Australia,Undergrad,Average,5,$144.9,$64.9,2.0,$51.9465,168
16712,Mrs. Suzanne Lu,1956,F,suzanne12@adventure-works.com,Australia,Undergrad,Average,1,$839.5,$393.5,1.0,,256
16713,Mr. Tony Nara,1953,M,tony19@adventure-works.com,Australia,Undergrad,Low,2,$2264.5,$912.8,1.0,,322
16714,Mr. Dalton Nicholls,1976,M,dalton34@adventure-works.com,Southwest,High School,Low,0,$85.7,$52.4,1.0,,145
16715,Ms. Katelyn Ramirez,1976,F,katelyn5@adventure-works.com,Southwest,High School,Low,0,$12.3,$7.7,1.0,,125
16716,Mr. Jose Henderson,1976,M,jose28@adventure-works.com,Northwest,High School,Low,0,$52.9,$33.1,1.0,,263
16717,Ms. Masaki Umeda,1975,F,masaki0@adventure-works.com,Canada,High School,Low,0,$298.3,$185.5,3.0,$77.285,102
16718,Mr. Gavin Stone,1975,M,gavin14@adventure-works.com,Southwest,High School,Low,0,$28.0,$17.5,1.0,,40
16719,Mr. Trevor Russell,1975,M,trevor20@adventure-works.com,Southwest,High School,Low,0,$43.6,$27.9,1.0,,70
16720,Ms. Morgan Perry,1980,F,morgan77@adventure-works.com,Southwest,High School,Low,0,$43.6,$27.9,1.0,,179
16721,Mr. Xavier Sanders,1980,M,xavier69@adventure-works.com,Canada,High School,Low,0,$23.8,$14.9,1.0,,263
16722,Mr. Sean Gray,1980,M,sean13@adventure-works.com,Northwest,High School,Low,0,$10.0,$6.2,1.0,,30
16724,Mr. Gabriel Yang,1980,M,gabriel24@adventure-works.com,Southwest,High School,Low,0,$45.0,$28.2,1.0,,56
16725,Mr. Jacob Williams,1980,M,jacob3@adventure-works.com,Northwest,High School,Low,0,$28.0,$17.5,1.0,,19
16726,Mr. Miguel Wood,1979,M,miguel48@adventure-works.com,Southwest,High School,Low,0,$14.6,$9.1,1.0,,2
16727,Mr. Charles Johnston,1980,M,charles4@adventure-works.com,Northwest,High School,Low,0,$2197.5,$870.8,1.0,,210
16728,Mr. Cole Morris,1980,M,cole19@adventure-works.com,Northwest,High School,Low,0,$2181.6,$860.9,1.0,,201
16729,Mr. Tommy Nara,1937,M,tommy13@adventure-works.com,Australia,Undergrad,Low,2,$55.9,$35.0,2.0,$23.3122,74
16730,Mrs. Mariah Long,1937,F,mariah14@adventure-works.com,Australia,Undergrad,Low,2,$78.0,$48.8,1.0,,26
16732,Ms. Natalie Flores,1978,F,natalie35@adventure-works.com,Northwest,High School,Low,0,$2189.5,$865.9,1.0,,161
16733,Mr. Douglas Srini,1938,M,douglas12@adventure-works.com,Australia,Undergrad,Low,2,$66.5,$41.6,2.0,,143
16734,Mrs. Emma Martinez,1938,F,emma16@adventure-works.com,Australia,Undergrad,Low,2,$152.0,$60.0,2.0,$40.032,199
16735,Ms. Melissa Hayes,1977,F,melissa18@adventure-works.com,Northwest,High School,Low,0,$64.0,$18.7,1.0,,128
16736,Ms. Kelly Alexander,1977,F,kelly23@adventure-works.com,Northwest,High School,Low,0,$65.0,$40.7,1.0,,195
16737,Ms. Steven Selikoff,1979,F,steven3@adventure-works.com,Northwest,High School,Low,0,$10.0,$6.2,1.0,,102
16738,Mr. Ramon Lu,1939,M,ramon11@adventure-works.com,Australia,Undergrad,Low,2,$89.2,$50.9,2.0,$33.9332,221
16739,Mr. Cory Weber,1939,M,cory2@adventure-works.com,Australia,Undergrad,Low,2,$114.6,$58.0,2.0,$50.7417,63
16740,Mr. Elijah Li,1940,M,elijah0@adventure-works.com,Australia,Undergrad,Low,2,$2264.0,$912.5,1.0,,316
16741,Mr. Alan Xu,1940,M,alan15@adventure-works.com,Australia,Undergrad,Low,2,$2215.2,$882.5,1.0,,282
16742,Mr. Mitchell Pal,1940,M,mitchell11@adventure-works.com,Australia,Undergrad,Low,2,$2236.5,$895.3,1.0,,288
16743,Mrs. Ariana Stewart,1942,F,ariana21@adventure-works.com,Australia,Undergrad,Low,2,$2252.2,$905.6,1.0,,273
16744,Mrs. Lacey Guo,1942,F,lacey30@adventure-works.com,Australia,Undergrad,Low,2,$2243.2,$900.0,1.0,,294
16745,Mrs. Krista Moreno,1942,F,krista7@adventure-works.com,Australia,Graduate,Average,2,$2181.6,$860.9,1.0,,281
16746,Ms. Brianna Peterson,1976,F,brianna41@adventure-works.com,Northwest,High School,Low,0,$90.7,$55.5,1.0,,302
16747,Mr. Alexander Davis,1975,M,alexander7@adventure-works.com,Northwest,High School,Low,0,$2222.1,$886.3,1.0,,180
16748,Mr. Patrick Peterson,1975,M,patrick11@adventure-works.com,Southwest,High School,Low,0,$64.0,$18.7,1.0,,20
16749,Mr. Aaron Coleman,1974,M,aaron5@adventure-works.com,Southwest,Undergrad,Low,0,$87.6,$55.4,1.0,,23
16750,Mr. Seth Sanders,1974,M,seth76@adventure-works.com,Southwest,Undergrad,Low,0,$14.6,$9.1,1.0,,281
16751,Mr. Aaron Scott,1973,M,aaron45@adventure-works.com,Northwest,Undergrad,Average,0,$2244.5,$900.3,1.0,,160
16752,Mr. Mason Wright,1973,M,mason42@adventure-works.com,Southwest,Undergrad,Average,0,$2278.5,$921.6,1.0,,132
16753,Ms. Rachel Harris,1972,F,rachel16@adventure-works.com,Northwest,Undergrad,Average,0,$2071.4,$953.6,1.0,,70
16754,Mr. Alex Bell,1972,M,alex18@adventure-works.com,Canada,Undergrad,Average,0,$2886.3,$1279.9,2.0,$1066.5603,147
16755,Ms. Olivia James,1972,F,olivia43@adventure-works.com,Northwest,Undergrad,Average,0,$2071.1,$957.0,1.0,,70
16756,Mr. Richard Allen,1968,M,richard18@adventure-works.com,Northwest,Undergrad,Average,0,$2169.4,$993.5,1.0,,73
16758,Mr. Justin Perry,1967,M,justin4@adventure-works.com,Canada,Graduate,High,0,$2813.8,$1234.5,2.0,$822.9793,127
16759,Ms. Jasmine Bell,1967,F,jasmine26@adventure-works.com,Southwest,Graduate,High,0,$11.9,$7.4,1.0,,66
16760,Mrs. Sydney Alexander,1959,F,sydney41@adventure-works.com,Southwest,Graduate,Average,4,$81.3,$24.5,1.0,,292
16761,Mr. Angel Ward,1972,M,angel12@adventure-works.com,Northwest,Undergrad,Low,4,$2214.2,$881.3,1.0,,98
16762,Mr. Franklin Ferrier,1972,M,franklin39@adventure-works.com,Northwest,Graduate,Average,0,$2222.1,$886.3,1.0,,97
16763,Mr. Juan Suarez,1973,M,juan6@adventure-works.com,Canada,Graduate,Average,0,$1701.0,$618.5,1.0,,260
16764,Mr. Thomas Davis,1973,M,thomas65@adventure-works.com,Canada,Graduate,Average,0,$1781.7,$667.8,1.0,,220
16765,Mr. Dalton White,1973,M,dalton12@adventure-works.com,Northwest,Graduate,Average,1,$10.0,$6.2,1.0,,152
16766,Mrs. Summer Arun,1973,F,summer5@adventure-works.com,Southwest,Graduate,Average,1,$10.0,$6.2,1.0,,54
16767,Mr. Rafael Liu,1973,M,rafael4@adventure-works.com,Southwest,Graduate,Average,1,$65.0,$40.7,1.0,,288
16769,Mr. Tyler Walker,1971,M,tyler23@adventure-works.com,Southwest,Graduate,Average,1,$10.0,$6.2,1.0,,72
16770,Mr. Charles Rogers,1971,M,charles67@adventure-works.com,Southwest,Graduate,Average,1,$2216.6,$882.8,1.0,,112
16771,Mr. Ian Walker,1972,M,ian21@adventure-works.com,Canada,Graduate,Average,1,$140.2,$88.3,3.0,$38.6303,98
16772,Mrs. Morgan Parker,1972,F,morgan6@adventure-works.com,Canada,Graduate,Average,1,$83.9,$52.5,2.0,$45.9618,64
16773,Mr. David Lal,1972,M,david61@adventure-works.com,Northwest,Graduate,Average,1,$35.9,$15.1,1.0,,172
16774,Mr. Eduardo Perry,1972,M,eduardo52@adventure-works.com,Northwest,Graduate,Average,1,$58.0,$22.6,1.0,,195
16775,Mrs. Sarah Russell,1972,F,sarah44@adventure-works.com,Southwest,Graduate,Average,1,$15.0,$9.4,1.0,,100
16776,Mr. Dalton Lewis,1970,M,dalton20@adventure-works.com,Northwest,Undergrad,Average,1,$2181.6,$860.9,1.0,,91
16777,Mr. Cameron Simmons,1944,M,cameron10@adventure-works.com,Northwest,Undergrad,Average,4,$130.0,$81.4,1.0,,306
16778,Mr. Blake Hayes,1944,M,blake70@adventure-works.com,Southwest,Graduate,Average,4,$2287.8,$901.1,1.0,,62
16779,Mrs. Morgan Watson,1944,F,morgan66@adventure-works.com,Southwest,Undergrad,Average,5,$2053.7,$946.2,1.0,,65
16780,Mr. Carlos Bailey,1945,M,carlos18@adventure-works.com,Northwest,Undergrad,Average,5,$63.0,$25.7,1.0,,114
16781,Mr. Dylan Chen,1945,M,dylan25@adventure-works.com,Southwest,Undergrad,Average,5,$62.2,$38.6,1.0,,332
16782,Mr. Lucas Clark,1946,M,lucas33@adventure-works.com,Northwest,Undergrad,Average,5,$2226.7,$889.1,1.0,,81
16783,Mrs. Grace Barnes,1946,F,grace50@adventure-works.com,Northwest,Undergrad,Average,5,$2209.5,$878.4,1.0,,36
16784,Mrs. Chloe Long,1946,F,chloe76@adventure-works.com,Canada,Undergrad,Average,5,$1734.6,$640.1,1.0,,239
16785,Mr. Christian Lee,1946,M,christian42@adventure-works.com,Northwest,Undergrad,Average,3,$2122.3,$985.4,1.0,,89
16786,Mr. Lucas Reed,1946,M,lucas91@adventure-works.com,Southwest,Undergrad,Average,4,$2049.1,$943.3,1.0,,63
16787,Mrs. Nicole Jackson,1946,F,nicole12@adventure-works.com,Southwest,Undergrad,Average,4,$45.0,$28.2,1.0,,33
16788,Mr. Ronnie Gao,1947,M,ronnie13@adventure-works.com,Southwest,Undergrad,Average,5,$45.0,$28.2,1.0,,256
16789,Mrs. Jennifer Harris,1947,F,jennifer42@adventure-works.com,Northwest,Undergrad,Average,5,$2181.6,$860.9,1.0,,9
16790,Mr. Hunter Lopez,1947,M,hunter52@adventure-works.com,Northwest,Undergrad,Average,5,$2303.9,$924.2,1.0,,3
16791,Mr. Leonard Yuan,1947,M,leonard8@adventure-works.com,Canada,Undergrad,Average,5,$1783.9,$670.4,1.0,,218
16792,Mrs. Maria Torres,1947,F,maria16@adventure-works.com,Southwest,Undergrad,Average,5,$1734.6,$640.1,1.0,,344
16793,Mrs. Savannah Hernandez,1947,F,savannah41@adventure-works.com,Southwest,Undergrad,Average,2,$1849.3,$692.6,1.0,,354
16794,Mrs. Taylor Cook,1947,F,taylor5@adventure-works.com,Northwest,Undergrad,Average,2,$1782.7,$656.4,1.0,,346
16795,Mrs. Regina Garcia,1947,F,regina14@adventure-works.com,Southwest,Undergrad,Average,4,$80.9,$50.6,1.0,,34
16796,Mrs. Kaitlyn Martin,1948,F,kaitlyn37@adventure-works.com,Northwest,Undergrad,Average,2,$58.0,$22.6,1.0,,224
16797,Mr. Evan Reed,1948,M,evan21@adventure-works.com,Northwest,Undergrad,Average,2,$1759.5,$655.1,1.0,,353
16798,Mrs. Latasha Martin,1948,F,latasha0@adventure-works.com,Southwest,Undergrad,Average,2,$1821.6,$694.5,1.0,,345
16799,Mrs. Stephanie Gonzales,1948,F,stephanie44@adventure-works.com,Southwest,Undergrad,Average,2,$1701.0,$618.5,1.0,,338
16800,Mrs. Jordan Roberts,1949,F,jordan32@adventure-works.com,Canada,High School,Low,2,$85.8,$53.7,2.0,$46.0269,28
16801,Mrs. Jasmine Henderson,1949,F,jasmine45@adventure-works.com,Northwest,Undergrad,Average,2,$58.0,$22.6,1.0,,109
16802,Mr. Lucas Allen,1949,M,lucas39@adventure-works.com,Northwest,Undergrad,Average,2,$28.0,$17.5,1.0,,313
16803,Mr. Marcus Peterson,1949,M,marcus80@adventure-works.com,Northwest,Undergrad,Average,2,$1766.3,$640.7,1.0,,347
16804,Mr. Adam Zhang,1950,M,adam20@adventure-works.com,Northwest,High School,Average,2,$1780.5,$668.3,1.0,,346
16805,Mr. Fernando Allen,1950,M,fernando23@adventure-works.com,Northwest,High School,Average,2,$1791.9,$654.0,1.0,,346
16806,Mr. Louis Zhao,1950,M,louis4@adventure-works.com,Southwest,Undergrad,Average,2,$58.0,$22.6,1.0,,21
16807,Mrs. Virginia Suri,1950,F,virginia1@adventure-works.com,Southwest,Undergrad,Average,2,$1755.6,$652.6,1.0,,347
16808,Mrs. Jessica Long,1950,F,jessica34@adventure-works.com,Southwest,Undergrad,Average,4,$18.6,$9.2,1.0,,103
16809,Mrs. Bailey Sanders,1950,F,bailey2@adventure-works.com,Southwest,Undergrad,Average,4,$23.6,$12.3,1.0,,73
16810,Mr. Michael Rodriguez,1951,M,michael52@adventure-works.com,Canada,High School,Average,2,$2818.3,$1237.3,2.0,$928.0019,60
16811,Mr. Luis Zhang,1951,M,luis23@adventure-works.com,Northwest,Undergrad,Average,2,$1701.0,$618.5,1.0,,303
16812,Mrs. Alexa Richardson,1951,F,alexa7@adventure-works.com,Southwest,Undergrad,Average,2,$1736.0,$640.4,1.0,,314
16813,Mr. Carson Diaz,1951,M,carson21@adventure-works.com,Southwest,Undergrad,Average,2,$27.3,$12.1,1.0,,34
16814,Mrs. Isabella Collins,1951,F,isabella35@adventure-works.com,Southwest,Undergrad,Average,4,$40.0,$25.0,1.0,,327
16817,Mr. Evan Peterson,1951,M,evan5@adventure-works.com,Southwest,Undergrad,Average,4,$10.0,$6.2,1.0,,76
16818,Mrs. Gabrielle Reed,1951,F,gabrielle3@adventure-works.com,Southwest,Undergrad,Average,4,$2174.0,$1018.3,1.0,,82
16819,Mr. Dalton Cox,1952,M,dalton81@adventure-works.com,Northwest,Undergrad,Average,4,$2093.1,$970.8,1.0,,76
16820,Mrs. Isabella Gray,1952,F,isabella5@adventure-works.com,Canada,Undergrad,Average,5,$3008.5,$1358.2,2.0,$1086.5958,19
16821,Mrs. Mary Carter,1958,F,mary23@adventure-works.com,Germany,Undergrad,High,2,$7006.7,$2852.6,3.0,$1324.4206,130
16822,Mr. Marshall Lin,1958,M,marshall7@adventure-works.com,United Kingdom,Undergrad,Very High,1,$6947.4,$2810.0,3.0,$1322.3462,103
16823,Mrs. Stacy Ruiz,1958,F,stacy3@adventure-works.com,United Kingdom,Undergrad,Very High,1,$7039.4,$2872.0,3.0,$1351.513,95
16824,Mr. Randall Munoz,1957,M,randall8@adventure-works.com,Germany,High School,High,2,$6706.0,$2755.3,3.0,$1279.2578,149
16825,Mrs. Susan Zeng,1957,F,susan33@adventure-works.com,Germany,High School,High,2,$121.0,$73.9,1.0,,41
16826,Mr. Roberto Vazquez,1957,M,roberto15@adventure-works.com,Germany,Undergrad,High,3,$6739.0,$2779.1,3.0,$1282.6714,126
16828,Mr. Logan Mitchell,1956,M,logan37@adventure-works.com,United Kingdom,High School,Very High,2,$6961.3,$2818.1,3.0,$1330.7861,73
16829,Mr. Wayne Lal,1956,M,wayne10@adventure-works.com,United Kingdom,High School,Very High,2,$6947.8,$2812.7,3.0,$1328.2074,85
16830,Mrs. Alexandra Hall,1955,F,alexandra89@adventure-works.com,Germany,Undergrad,High,3,$6909.1,$2790.4,3.0,$1287.8555,126
16831,Mr. Theodore Vazquez,1955,M,theodore15@adventure-works.com,United Kingdom,Undergrad,High,3,$6974.5,$2831.3,3.0,$1337,72
16832,Mr. Isaiah Parker,1932,M,isaiah21@adventure-works.com,Northwest,Graduate,Average,3,$2146.4,$1000.5,1.0,,67
16833,Mr. Richard Cooper,1932,M,richard90@adventure-works.com,Southwest,Graduate,Average,3,$2110.0,$975.3,1.0,,61
16834,Mrs. Morgan Peterson,1933,F,morgan62@adventure-works.com,Canada,Graduate,Average,2,$1749.1,$634.8,1.0,,215
16835, Noah Nelson,1933,NA,noah36@adventure-works.com,Northwest,Graduate,Average,4,$2049.1,$943.3,1.0,,77
16836,Mr. David Thomas,1965,M,david69@adventure-works.com,Canada,Undergrad,Average,4,$3010.1,$1341.5,2.0,$1073.1606,10
16837,Mrs. Elizabeth Jackson,1965,F,elizabeth15@adventure-works.com,Canada,Undergrad,Average,4,$155.5,$97.3,2.0,$77.8594,11
16838,Mr. Jonathan Griffin,1965,M,jonathan20@adventure-works.com,Southwest,Undergrad,High,2,$28.0,$17.5,1.0,,89
16839,Ms. Julia Ross,1965,F,julia70@adventure-works.com,Southwest,Graduate,Very High,0,$2049.1,$943.3,1.0,,79
16840,Mr. Xavier Torres,1964,M,xavier70@adventure-works.com,Canada,Undergrad,Average,4,$217.6,$123.1,2.0,$61.5258,183
16841,Mr. James Turner,1964,M,james54@adventure-works.com,Canada,Undergrad,Average,4,$169.6,$106.7,2.0,$80.0315,212
16842,Mrs. Jenny Yang,1964,F,jenny7@adventure-works.com,Southwest,Undergrad,High,3,$15.0,$9.4,1.0,,64
16843,Mr. Jimmy Ramos,1964,M,jimmy21@adventure-works.com,Southwest,Graduate,High,2,$93.0,$44.5,1.0,,62
16844,Mrs. Emma Robinson,1964,F,emma17@adventure-works.com,Southwest,Undergrad,Very High,1,$2127.7,$993.1,1.0,,67
16845,Ms. Andrea Adams,1964,F,andrea37@adventure-works.com,Southwest,Graduate,Very High,0,$2178.5,$1024.3,1.0,,84
16846,Mr. James Phillips,1963,M,james55@adventure-works.com,Canada,Undergrad,Average,4,$201.6,$105.4,2.0,$70.2445,252
16847,Mr. Eduardo Hall,1963,M,eduardo23@adventure-works.com,Canada,Undergrad,Average,4,$188.2,$94.5,2.0,$78.7885,36
16848,Mrs. Jessica Thomas,1963,F,jessica58@adventure-works.com,Canada,Undergrad,Average,4,$117.1,$71.5,1.0,,330
16849,Mr. Jonathan Collins,1963,M,jonathan32@adventure-works.com,Canada,Undergrad,Average,4,$118.1,$60.2,1.0,,24
16850,Ms. Jessica Jenkins,1963,F,jessica31@adventure-works.com,Northwest,Undergrad,Average,0,$2105.1,$975.2,1.0,,85
16851,Mr. Kevin Hayes,1963,M,kevin25@adventure-works.com,Southwest,Undergrad,High,0,$2136.4,$994.2,1.0,,66
16852,Mrs. Kate She,1963,F,kate0@adventure-works.com,Southwest,Undergrad,High,4,$2178.9,$1020.8,1.0,,74
16853,Mrs. Christina Bailey,1963,F,christina14@adventure-works.com,Southwest,Undergrad,High,4,$10.0,$6.2,1.0,,8
16854,Mr. Seth Adams,1963,M,seth33@adventure-works.com,Southwest,Graduate,Very High,0,$2110.0,$981.4,1.0,,85
16855,Mrs. Evelyn Srini,1962,F,evelyn9@adventure-works.com,Canada,Undergrad,Average,5,$179.3,$93.6,2.0,$62.3691,11
